Year,50,150,250,350,450,550,650,750,850,950,1050,1150,1250,1350,1450,1550,1650,1750,1850,1950,2050,2150,2250
1979,4.431700,7.407700,7.031100,9.569900,8.475500,7.021900,9.619700,12.829000,19.581000,25.971000,46.341000,57.394000,82.603000,106.940000,112.660000,101.190000,32.196000,28.426000,26.153000,7.996000,1.264800,0.111820,0.002499
1980,4.512800,7.496100,7.043400,9.577000,8.537900,7.018200,9.603600,12.852000,19.566000,25.827000,46.218000,57.238000,82.788000,107.020000,113.060000,101.290000,32.139000,28.509000,26.093000,7.888700,1.241500,0.107180,0.002380
1981,4.593900,7.584400,7.055600,9.584000,8.600400,7.014400,9.587600,12.875000,19.551000,25.684000,46.095000,57.081000,82.974000,107.100000,113.460000,101.390000,32.082000,28.593000,26.032000,7.781400,1.218200,0.102540,0.002261
1982,4.674900,7.672800,7.067900,9.591000,8.662800,7.010700,9.571600,12.897000,19.536000,25.540000,45.971000,56.924000,83.159000,107.180000,113.870000,101.490000,32.025000,28.676000,25.972000,7.674100,1.194900,0.097896,0.002142
1983,4.756000,7.761100,7.080100,9.598100,8.725200,7.006900,9.555500,12.920000,19.520000,25.397000,45.848000,56.768000,83.345000,107.270000,114.270000,101.590000,31.968000,28.759000,25.911000,7.566800,1.171600,0.093253,0.002023
1984,4.837100,7.849500,7.092300,9.605100,8.787600,7.003200,9.539500,12.943000,19.505000,25.254000,45.725000,56.611000,83.531000,107.350000,114.670000,101.690000,31.911000,28.842000,25.850000,7.459400,1.148300,0.088611,0.001904
1985,4.918200,7.937900,7.104600,9.612200,8.850000,6.999500,9.523400,12.966000,19.490000,25.110000,45.601000,56.455000,83.716000,107.430000,115.070000,101.790000,31.854000,28.926000,25.790000,7.352100,1.125000,0.083968,0.001785
1986,4.999300,8.026200,7.116800,9.619200,8.912400,6.995700,9.507400,12.988000,19.475000,24.967000,45.478000,56.298000,83.902000,107.510000,115.480000,101.890000,31.797000,29.009000,25.729000,7.244800,1.101700,0.079325,0.001666
1987,5.080400,8.114600,7.129100,9.626200,8.974800,6.992000,9.491300,13.011000,19.460000,24.824000,45.355000,56.142000,84.088000,107.590000,115.880000,101.990000,31.740000,29.092000,25.669000,7.137500,1.078400,0.074683,0.001547
1988,5.161400,8.203000,7.141300,9.633300,9.037300,6.988200,9.475300,13.034000,19.445000,24.680000,45.231000,55.985000,84.273000,107.680000,116.280000,102.090000,31.683000,29.175000,25.608000,7.030200,1.055200,0.070040,0.001428
1989,5.242500,8.291300,7.153600,9.640300,9.099700,6.984500,9.459200,13.056000,19.430000,24.537000,45.108000,55.828000,84.459000,107.760000,116.680000,102.190000,31.626000,29.259000,25.547000,6.922900,1.031900,0.065397,0.001309
1990,5.323600,8.379700,7.165800,9.647300,9.162100,6.980800,9.443200,13.079000,19.415000,24.393000,44.985000,55.672000,84.644000,107.840000,117.080000,102.290000,31.569000,29.342000,25.487000,6.815600,1.008600,0.060754,0.001190
1991,5.404700,8.468000,7.178100,9.654400,9.224500,6.977000,9.427200,13.102000,19.400000,24.250000,44.862000,55.515000,84.830000,107.920000,117.490000,102.390000,31.512000,29.425000,25.426000,6.708300,0.985290,0.056112,0.001071
1992,5.485800,8.556400,7.190300,9.661400,9.286900,6.973300,9.411100,13.125000,19.385000,24.107000,44.738000,55.359000,85.016000,108.000000,117.890000,102.490000,31.455000,29.508000,25.366000,6.601000,0.962000,0.051469,0.000952
1993,5.566900,8.644800,7.202500,9.668400,9.349300,6.969600,9.395100,13.147000,19.370000,23.963000,44.615000,55.202000,85.201000,108.090000,118.290000,102.590000,31.398000,29.592000,25.305000,6.493700,0.938710,0.046826,0.000833
1994,5.647900,8.733100,7.214800,9.675500,9.411700,6.965800,9.379000,13.170000,19.354000,23.820000,44.492000,55.046000,85.387000,108.170000,118.690000,102.690000,31.341000,29.675000,25.245000,6.386400,0.915430,0.042183,0.000714
1995,5.729000,8.821500,7.227000,9.682500,9.474200,6.962100,9.363000,13.193000,19.339000,23.677000,44.368000,54.889000,85.573000,108.250000,119.090000,102.790000,31.284000,29.758000,25.184000,6.279000,0.892140,0.037541,0.000595
1996,5.810100,8.909900,7.239300,9.689500,9.536600,6.958300,9.346900,13.216000,19.324000,23.533000,44.245000,54.732000,85.758000,108.330000,119.500000,102.890000,31.227000,29.841000,25.123000,6.171700,0.868850,0.032898,0.000476
1997,5.891200,8.998200,7.251500,9.696600,9.599000,6.954600,9.330900,13.238000,19.309000,23.390000,44.122000,54.576000,85.944000,108.410000,119.900000,102.990000,31.170000,29.925000,25.063000,6.064400,0.845560,0.028255,0.000357
1998,5.972300,9.086600,7.263800,9.703600,9.661400,6.950900,9.314800,13.261000,19.294000,23.246000,43.999000,54.419000,86.129000,108.500000,120.300000,103.090000,31.113000,30.008000,25.002000,5.957100,0.822270,0.023612,0.000238
1999,6.053400,9.174900,7.276000,9.710600,9.723800,6.947100,9.298800,13.284000,19.279000,23.103000,43.875000,54.263000,86.315000,108.580000,120.700000,103.190000,31.056000,30.091000,24.942000,5.849800,0.798980,0.018970,0.000119
2000,6.134400,9.263300,7.288300,9.717700,9.786200,6.943400,9.282800,13.307000,19.264000,22.960000,43.752000,54.106000,86.501000,108.660000,121.110000,103.290000,30.999000,30.174000,24.881000,5.742500,0.775690,0.014327,0.000000
2001,6.103200,9.352900,7.322600,9.739700,9.777400,6.940800,9.287800,13.313000,19.268000,22.933000,43.807000,54.115000,86.491000,108.580000,121.080000,103.300000,31.024000,30.193000,24.863000,5.676400,0.780890,0.029281,0.010154
2002,6.072000,9.442500,7.357000,9.761800,9.768500,6.938100,9.292800,13.320000,19.272000,22.906000,43.862000,54.124000,86.482000,108.490000,121.060000,103.310000,31.049000,30.213000,24.845000,5.610300,0.786080,0.044234,0.020308
2003,6.040800,9.532100,7.391300,9.783900,9.759600,6.935500,9.297800,13.326000,19.276000,22.879000,43.917000,54.133000,86.473000,108.400000,121.040000,103.330000,31.075000,30.232000,24.827000,5.544200,0.791270,0.059188,0.030462
2004,6.009600,9.621700,7.425700,9.806000,9.750700,6.932900,9.302800,13.332000,19.279000,22.853000,43.972000,54.141000,86.464000,108.320000,121.020000,103.340000,31.100000,30.251000,24.809000,5.478100,0.796470,0.074142,0.040615
2005,5.978300,9.711300,7.460000,9.828000,9.741800,6.930200,9.307800,13.339000,19.283000,22.826000,44.027000,54.150000,86.455000,108.230000,121.000000,103.350000,31.125000,30.270000,24.791000,5.412000,0.801660,0.089095,0.050769
2006,5.947100,9.800900,7.494400,9.850100,9.732900,6.927600,9.312900,13.345000,19.287000,22.799000,44.081000,54.159000,86.445000,108.150000,120.980000,103.370000,31.151000,30.289000,24.773000,5.346000,0.806850,0.104050,0.060923
2007,5.915900,9.890500,7.528700,9.872200,9.724100,6.925000,9.317900,13.352000,19.291000,22.772000,44.136000,54.168000,86.436000,108.060000,120.950000,103.380000,31.176000,30.309000,24.755000,5.279900,0.812040,0.119000,0.071077
2008,5.884700,9.980100,7.563100,9.894200,9.715200,6.922300,9.322900,13.358000,19.295000,22.745000,44.191000,54.177000,86.427000,107.980000,120.930000,103.390000,31.201000,30.328000,24.737000,5.213800,0.817240,0.133960,0.081231
2009,5.853500,10.070000,7.597500,9.916300,9.706300,6.919700,9.327900,13.365000,19.299000,22.719000,44.246000,54.185000,86.418000,107.890000,120.910000,103.410000,31.227000,30.347000,24.719000,5.147700,0.822430,0.148910,0.091385
2010,5.822300,10.159000,7.631800,9.938400,9.697400,6.917100,9.332900,13.371000,19.303000,22.692000,44.301000,54.194000,86.408000,107.810000,120.890000,103.420000,31.252000,30.366000,24.702000,5.081600,0.827620,0.163860,0.101540
2011,5.791000,10.249000,7.666200,9.960500,9.688500,6.914400,9.337900,13.378000,19.307000,22.665000,44.356000,54.203000,86.399000,107.720000,120.870000,103.430000,31.277000,30.385000,24.684000,5.015500,0.832810,0.178820,0.111690
2012,5.759800,10.339000,7.700500,9.982500,9.679600,6.911800,9.343000,13.384000,19.310000,22.638000,44.411000,54.212000,86.390000,107.640000,120.850000,103.440000,31.303000,30.404000,24.666000,4.949400,0.838010,0.193770,0.121850
2013,5.728600,10.428000,7.734900,10.005000,9.670700,6.909100,9.348000,13.391000,19.314000,22.611000,44.466000,54.221000,86.381000,107.550000,120.830000,103.460000,31.328000,30.424000,24.648000,4.883300,0.843200,0.208720,0.132000
2014,5.697400,10.518000,7.769200,10.027000,9.661900,6.906500,9.353000,13.397000,19.318000,22.585000,44.521000,54.230000,86.372000,107.470000,120.800000,103.470000,31.353000,30.443000,24.630000,4.817200,0.848390,0.223680,0.142150
2015,5.666200,10.607000,7.803600,10.049000,9.653000,6.903900,9.358000,13.404000,19.322000,22.558000,44.575000,54.238000,86.362000,107.380000,120.780000,103.480000,31.379000,30.462000,24.612000,4.751100,0.853590,0.238630,0.152310
2016,5.634900,10.697000,7.837900,10.071000,9.644100,6.901200,9.363000,13.410000,19.326000,22.531000,44.630000,54.247000,86.353000,107.300000,120.760000,103.500000,31.404000,30.481000,24.594000,4.685100,0.858780,0.253590,0.162460
2017,5.603700,10.787000,7.872300,10.093000,9.635200,6.898600,9.368000,13.417000,19.330000,22.504000,44.685000,54.256000,86.344000,107.210000,120.740000,103.510000,31.429000,30.500000,24.576000,4.619000,0.863970,0.268540,0.172620
2018,5.572500,10.876000,7.906700,10.115000,9.626300,6.896000,9.373100,13.423000,19.334000,22.478000,44.740000,54.265000,86.335000,107.130000,120.720000,103.520000,31.454000,30.519000,24.558000,4.552900,0.869160,0.283490,0.182770
2019,5.541300,10.966000,7.941000,10.137000,9.617400,6.893300,9.378100,13.430000,19.338000,22.451000,44.795000,54.274000,86.325000,107.040000,120.700000,103.540000,31.480000,30.539000,24.540000,4.486800,0.874360,0.298450,0.192920
