Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Barom,RelHum,WindGustSpeed,WindSpeed,VecAvgWindDir,WindDir
2017/02/13,-4.0,0.1,-2.0,-2.1,84.2,99.9,nan,nan,nan,nan
2017/02/14,-2.2,1.3,-0.5,-0.6,85.1,85.7,nan,nan,nan,nan
2017/02/15,-3.5,-1.2,-2.4,-1.9,84.6,100.0,nan,nan,nan,nan
2017/02/16,-10.2,-3.8,-7.0,-7.5,84.1,97.4,nan,nan,nan,nan
2017/02/17,-9.5,-6.5,-8.0,-8.0,85.5,97.2,nan,nan,nan,nan
2017/02/18,-8.8,-5.0,-6.9,-7.2,86.0,97.5,nan,nan,nan,121
2017/02/19,-11.1,-7.9,-9.5,-9.6,80.6,85.3,nan,nan,nan,nan
2017/02/20,-11.7,-8.4,-10.1,-10.6,81.0,76.0,nan,nan,nan,nan
2017/02/21,-11.4,-7.5,-9.5,-10.5,82.7,84.5,nan,nan,nan,285
2017/02/22,-10.9,-9.5,-10.2,-10.4,82.4,95.8,nan,nan,nan,nan
2017/02/23,-10.5,-5.8,-8.2,-9.1,86.8,88.3,nan,nan,nan,nan
2017/02/24,-8.0,-5.7,-6.9,-6.8,87.9,63.4,nan,nan,nan,nan
2017/02/25,-8.7,-6.6,-7.6,-7.4,87.3,90.6,nan,nan,nan,nan
2017/02/26,-9.8,-7.5,-8.7,-8.7,87.4,64.4,nan,nan,nan,nan
2017/02/27,-9.8,-4.7,-7.2,-8.9,85.1,56.4,nan,nan,nan,nan
2017/02/28,-14.5,-4.5,-9.5,-12.4,73.5,74.4,nan,nan,nan,nan
2017/03/01,-13.3,-11.1,-12.2,-12.5,68.5,93.5,nan,nan,nan,nan
2017/03/02,-14.4,-11.6,-13.0,-13.6,79.7,92.8,nan,nan,nan,nan
2017/03/03,-19.4,-14.5,-17.0,-17.3,81.4,90.0,nan,nan,nan,nan
2017/03/04,-22.2,-19.1,-20.7,-20.8,85.5,85.0,nan,nan,nan,nan
2017/03/05,-21.7,-19.9,-20.8,-20.8,85.1,76.8,nan,nan,nan,nan
2017/03/06,-23.1,-20.2,-21.7,-22.0,85.2,73.2,nan,nan,nan,nan
2017/03/07,-25.4,-22.2,-23.8,-23.9,85.8,78.1,nan,nan,nan,nan
2017/03/08,-22.2,-20.1,-21.2,-21.1,86.1,84.0,nan,nan,nan,nan
2017/03/09,-22.2,-19.8,-21.0,-21.3,86.9,76.2,nan,nan,nan,nan
2017/03/10,-22.3,-19.8,-21.0,-21.1,87.2,74.9,nan,nan,nan,nan
2017/03/11,-22.0,-18.5,-20.3,-20.6,86.7,71.5,nan,nan,nan,nan
2017/03/12,-19.0,-16.4,-17.7,-18.3,85.2,79.8,nan,nan,nan,nan
2017/03/13,-16.2,-5.9,-11.0,-11.3,82.0,95.0,nan,nan,nan,nan
2017/03/14,-10.1,-7.1,-8.6,-8.7,82.3,96.4,nan,nan,nan,nan
2017/03/15,-8.2,-6.0,-7.1,-7.3,80.6,97.2,nan,nan,nan,nan
2017/03/16,-8.5,-6.3,-7.4,-7.7,67.1,96.9,nan,nan,nan,nan
2017/03/17,-10.9,-6.3,-8.6,-9.3,83.9,95.7,nan,nan,nan,nan
2017/03/18,-14.5,-7.9,-11.2,-11.9,85.0,93.8,nan,nan,nan,nan
2017/03/19,-12.1,-7.3,-9.7,-10.3,85.8,94.9,nan,nan,nan,nan
2017/03/20,-7.8,-5.5,-6.6,-6.9,85.6,97.5,nan,nan,nan,nan
2017/03/21,-9.2,-5.8,-7.5,-7.7,81.5,96.4,nan,nan,nan,nan
2017/03/22,-8.2,-5.7,-7.0,-7.1,70.0,94.8,nan,nan,nan,nan
2017/03/23,-7.6,-5.2,-6.4,-6.6,86.0,96.5,nan,nan,nan,nan
2017/03/24,-9.1,-5.2,-7.2,-7.2,81.0,97.4,nan,nan,nan,nan
2017/03/25,-7.9,-6.7,-7.3,-7.1,83.3,97.5,nan,nan,nan,nan
2017/03/26,-7.7,-4.9,-6.3,-6.7,62.5,97.8,nan,nan,nan,nan
2017/03/27,-7.7,-3.0,-5.3,-6.2,62.3,97.8,nan,nan,nan,nan
2017/03/28,-4.7,-1.6,-3.2,-3.5,61.6,99.6,nan,nan,nan,nan
2017/03/29,-4.3,-1.9,-3.1,-3.7,63.8,99.5,nan,nan,nan,nan
2017/03/30,-5.0,-2.9,-3.9,-4.3,62.1,99.2,nan,nan,nan,nan
2017/03/31,-5.2,-3.2,-4.2,-4.2,61.5,99.7,nan,nan,nan,nan
2017/04/01,-3.1,-2.3,-2.7,-2.6,61.7,100.0,nan,nan,nan,nan
2017/04/02,-7.5,-2.5,-5.0,-5.7,69.5,98.7,nan,nan,nan,nan
2017/04/03,-6.3,-3.0,-4.7,-5.2,87.0,98.7,nan,nan,nan,nan
2017/04/04,-5.8,-3.6,-4.7,-4.9,82.7,98.7,nan,nan,nan,nan
2017/04/05,-3.6,-2.0,-2.8,-2.9,60.7,99.9,nan,nan,nan,nan
2017/04/06,-4.8,-1.8,-3.3,-3.6,61.3,99.5,nan,nan,nan,nan
2017/04/07,-6.5,-1.5,-4.0,-4.8,61.3,98.8,nan,nan,nan,nan
2017/04/08,-3.8,0.4,-1.7,-2.3,nan,nan,nan,nan,nan,nan
2017/04/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/04/10,-4.0,1.2,-1.4,-2.1,69.1,77.1,nan,nan,nan,nan
2017/04/11,-0.1,4.0,2.0,1.6,72.9,52.2,nan,nan,nan,30
2017/04/12,-2.3,3.7,0.7,-0.1,62.6,64.8,nan,nan,nan,nan
2017/04/13,-1.2,2.0,0.4,0.3,62.6,59.1,nan,nan,nan,nan
2017/04/14,-3.0,0.8,-1.1,-1.0,61.3,54.3,nan,nan,nan,nan
2017/04/15,-1.3,1.9,0.3,-0.1,68.2,57.9,nan,nan,nan,nan
2017/04/16,-3.7,-0.7,-2.2,-2.2,82.5,97.6,nan,nan,nan,218
2017/04/17,-4.8,-0.1,-2.5,-2.8,65.0,80.3,nan,nan,nan,nan
2017/04/18,-10.2,-0.6,-5.4,-6.8,64.8,78.0,nan,nan,nan,nan
2017/04/19,-8.6,-4.9,-6.7,-7.4,60.5,95.6,nan,nan,nan,nan
2017/04/20,-5.0,-0.2,-2.6,-2.8,62.6,99.6,nan,nan,nan,nan
2017/04/21,-2.4,-0.1,-1.2,-1.2,62.3,99.9,nan,nan,nan,nan
2017/04/22,-2.4,2.7,0.2,-0.8,61.7,86.1,nan,nan,nan,nan
2017/04/23,-1.4,4.1,1.3,1.1,62.3,65.0,nan,nan,nan,nan
2017/04/24,0.0,4.7,2.4,2.2,66.4,78.2,nan,nan,nan,nan
2017/04/25,-1.2,3.3,1.0,-0.1,61.5,97.0,nan,nan,nan,nan
2017/04/26,-0.2,4.3,2.0,1.3,62.5,69.8,nan,nan,nan,nan
2017/04/27,-3.9,2.6,-0.6,-1.5,65.4,94.2,nan,nan,nan,nan
2017/04/28,-3.5,-2.5,-3.0,-3.0,61.0,100.0,nan,nan,nan,nan
2017/04/29,-4.8,-1.3,-3.0,-3.4,61.2,99.7,nan,nan,nan,nan
2017/04/30,-2.0,0.9,-0.6,-0.7,70.2,79.5,nan,nan,nan,124
2017/05/01,-4.6,-1.9,-3.2,-3.3,79.8,99.7,nan,nan,nan,209
2017/05/02,-3.5,-2.0,-2.8,-2.8,86.8,99.9,nan,nan,nan,nan
2017/05/03,-3.3,-0.6,-1.9,-2.0,86.0,99.9,nan,nan,nan,nan
2017/05/04,-4.3,-1.0,-2.6,-3.1,86.9,99.7,nan,nan,nan,nan
2017/05/05,-4.4,0.8,-1.8,-1.9,86.6,87.4,nan,nan,nan,9
2017/05/06,-2.5,1.0,-0.7,-1.1,87.1,90.1,nan,nan,nan,nan
2017/05/07,-4.0,0.4,-1.8,-1.9,87.7,98.4,nan,nan,nan,nan
2017/05/08,-2.9,-0.2,-1.6,-1.9,87.5,100.0,nan,nan,nan,nan
2017/05/09,-3.0,-0.1,-1.6,-1.7,87.4,100.0,nan,nan,nan,nan
2017/05/10,-2.1,2.6,0.3,-0.3,87.7,85.0,nan,nan,nan,nan
2017/05/11,1.1,5.5,3.3,3.0,81.9,74.4,nan,nan,nan,nan
2017/05/12,3.5,6.0,4.8,5.0,62.3,76.4,nan,nan,nan,nan
2017/05/13,1.3,5.5,3.4,2.9,62.4,89.8,nan,nan,nan,nan
2017/05/14,-2.3,2.6,0.2,-0.8,62.3,99.5,nan,nan,nan,178
2017/05/15,-2.3,5.0,1.4,-0.6,61.5,93.6,nan,nan,nan,nan
2017/05/16,1.9,6.0,4.0,3.9,74.0,66.4,nan,nan,nan,nan
2017/05/17,4.0,7.4,5.7,5.5,80.3,58.0,nan,nan,nan,nan
2017/05/18,-0.1,7.1,3.5,2.6,66.3,76.0,nan,nan,nan,nan
2017/05/19,-0.5,1.0,0.3,0.2,73.4,100.0,nan,nan,nan,174
2017/05/20,0.3,1.3,0.8,0.7,82.9,100.0,nan,nan,nan,nan
2017/05/21,0.3,3.7,2.0,2.6,64.1,100.0,nan,nan,nan,nan
2017/05/22,0.8,3.1,2.0,1.9,63.3,100.0,nan,nan,nan,nan
2017/05/23,0.3,2.5,1.4,1.4,66.3,100.0,nan,nan,nan,nan
2017/05/24,-1.5,2.3,0.4,-0.2,76.1,99.9,nan,nan,nan,nan
2017/05/25,-1.5,0.4,-0.6,-0.7,62.4,100.0,nan,nan,nan,nan
2017/05/26,-2.4,0.9,-0.7,-0.8,62.3,100.0,nan,nan,nan,nan
2017/05/27,-1.4,6.4,2.5,0.1,65.2,88.0,nan,nan,nan,nan
2017/05/28,3.7,10.7,7.2,6.0,77.7,38.0,nan,nan,nan,nan
2017/05/29,5.0,10.4,7.7,7.5,62.7,61.4,nan,nan,nan,nan
2017/05/30,4.0,10.1,7.0,5.9,63.5,78.9,nan,nan,nan,nan
2017/05/31,4.2,10.3,7.2,6.9,79.3,78.5,nan,nan,nan,77
2017/06/01,2.6,4.4,3.5,3.3,82.5,98.2,nan,nan,nan,nan
2017/06/02,1.4,6.8,4.1,3.2,86.3,93.3,nan,nan,nan,nan
2017/06/03,-0.8,6.2,2.7,1.6,86.9,91.3,nan,nan,nan,nan
2017/06/04,-1.0,6.6,2.8,1.4,87.4,81.0,nan,nan,nan,nan
2017/06/05,-0.7,1.1,0.2,0.2,86.8,97.5,nan,nan,nan,nan
2017/06/06,0.9,6.7,3.8,2.1,87.1,94.9,nan,nan,nan,nan
2017/06/07,3.6,8.8,6.2,6.0,84.6,84.5,nan,nan,nan,nan
2017/06/08,8.9,16.9,12.9,11.9,86.4,56.3,nan,nan,nan,nan
2017/06/09,4.4,17.6,11.0,8.3,84.7,87.6,nan,nan,nan,312
2017/06/10,0.7,4.9,2.8,1.8,76.9,100.0,nan,nan,nan,nan
2017/06/11,-0.7,1.4,0.4,0.3,74.0,100.0,nan,nan,nan,nan
2017/06/12,-0.6,0.6,-0.0,-0.1,61.3,100.0,nan,nan,nan,nan
2017/06/13,-1.2,0.1,-0.6,-0.7,75.7,100.0,nan,nan,nan,nan
2017/06/14,-0.4,3.7,1.7,0.5,86.8,97.1,nan,nan,nan,nan
2017/06/15,-0.4,5.0,2.3,1.7,86.3,93.4,nan,nan,nan,nan
2017/06/16,-1.9,3.4,0.8,0.1,78.8,99.5,nan,nan,nan,146
2017/06/17,-1.6,-0.3,-1.0,-0.8,87.6,100.0,nan,nan,nan,nan
2017/06/18,-0.7,7.5,3.4,0.3,88.2,99.0,nan,nan,nan,nan
2017/06/19,3.4,8.4,5.9,6.1,86.7,77.4,nan,nan,nan,nan
2017/06/20,0.1,3.5,1.8,1.5,87.1,97.8,nan,nan,nan,nan
2017/06/21,0.7,3.6,2.1,1.4,87.6,99.9,nan,nan,nan,nan
2017/06/22,1.4,4.5,3.0,2.6,88.4,97.6,nan,nan,nan,116
2017/06/23,2.9,9.1,6.0,5.4,88.7,81.8,nan,nan,nan,52
2017/06/24,2.5,8.7,5.6,5.0,87.6,78.8,nan,nan,nan,nan
2017/06/25,3.7,6.2,5.0,4.3,87.0,98.5,nan,nan,nan,nan
2017/06/26,2.8,5.2,4.0,3.3,77.1,99.9,nan,nan,nan,nan
2017/06/27,1.6,3.6,2.6,2.5,68.2,100.0,nan,nan,nan,nan
2017/06/28,1.6,4.6,3.1,2.5,63.9,100.0,nan,nan,nan,nan
2017/06/29,3.5,5.8,4.7,4.4,75.0,96.8,nan,nan,nan,175
2017/06/30,2.6,5.8,4.2,3.6,64.1,97.3,nan,nan,nan,nan
2017/07/01,3.3,4.6,3.9,4.0,64.3,99.2,nan,nan,nan,nan
2017/07/02,3.1,5.5,4.3,3.9,64.1,100.0,nan,nan,nan,nan
2017/07/03,1.5,4.6,3.0,2.6,64.5,100.0,nan,nan,nan,nan
2017/07/04,2.4,3.0,2.7,2.8,65.6,100.0,nan,nan,nan,nan
2017/07/05,2.0,7.1,4.6,3.4,64.8,97.1,nan,nan,nan,nan
2017/07/06,7.3,13.7,10.5,9.0,67.1,73.8,nan,nan,nan,nan
2017/07/07,9.2,15.0,12.1,11.4,87.4,56.4,nan,nan,nan,nan
2017/07/08,5.0,10.7,7.8,6.6,71.7,95.4,nan,nan,nan,125
2017/07/09,2.2,6.8,4.5,4.5,62.4,96.2,nan,nan,nan,276
2017/07/10,1.2,2.2,1.7,1.7,61.1,100.0,nan,nan,nan,nan
2017/07/11,1.7,3.2,2.4,2.3,60.9,100.0,nan,nan,nan,nan
2017/07/12,3.0,9.2,6.1,4.7,62.5,93.0,nan,nan,nan,nan
2017/07/13,5.2,9.7,7.4,6.7,64.8,93.8,nan,nan,nan,68
2017/07/14,4.2,7.0,5.6,5.1,62.8,99.5,nan,nan,nan,236
2017/07/15,3.4,4.8,4.1,4.1,62.3,98.2,nan,nan,nan,nan
2017/07/16,2.9,4.9,3.9,3.9,62.0,100.0,nan,nan,nan,nan
2017/07/17,3.7,4.8,4.3,4.3,62.1,100.0,nan,nan,nan,nan
2017/07/18,3.4,4.9,4.2,4.1,62.2,100.0,nan,nan,nan,nan
2017/07/19,3.5,5.7,4.6,4.3,62.0,100.0,nan,nan,nan,nan
2017/07/20,5.0,7.0,6.0,5.7,62.3,98.0,nan,nan,nan,133
2017/07/21,4.5,6.6,5.5,5.4,62.5,91.4,nan,nan,nan,nan
2017/07/22,5.0,6.5,5.7,5.7,62.3,94.5,nan,nan,nan,nan
2017/07/23,3.5,5.6,4.6,4.3,62.3,100.0,nan,nan,nan,nan
2017/07/24,4.6,5.8,5.2,5.1,63.0,100.0,nan,nan,nan,nan
2017/07/25,4.8,5.8,5.2,5.1,62.4,100.0,nan,nan,nan,nan
2017/07/26,4.9,7.0,5.9,5.6,62.2,100.0,nan,nan,nan,nan
2017/07/27,4.7,6.5,5.6,5.3,62.3,100.0,nan,nan,nan,nan
2017/07/28,3.7,6.2,4.9,4.5,62.4,100.0,nan,nan,nan,nan
2017/07/29,3.6,6.2,4.9,4.6,62.1,99.8,nan,nan,nan,nan
2017/07/30,3.8,5.8,4.8,4.7,62.0,95.8,nan,nan,nan,nan
2017/07/31,4.2,7.8,6.0,5.2,62.7,99.7,nan,nan,nan,nan
2017/08/01,7.0,12.7,9.8,9.0,62.9,73.9,nan,nan,nan,119
2017/08/02,8.4,12.7,10.5,9.9,64.2,80.2,nan,nan,nan,285
2017/08/03,7.7,10.5,9.1,8.7,64.7,98.5,nan,nan,nan,nan
2017/08/04,7.2,16.8,12.0,10.4,70.6,87.7,nan,nan,nan,9
2017/08/05,12.3,18.1,15.2,13.9,87.1,55.4,nan,nan,nan,nan
2017/08/06,15.3,21.2,18.3,17.0,87.0,46.6,nan,nan,nan,nan
2017/08/07,11.7,21.0,16.3,14.4,87.5,74.0,nan,nan,nan,71
2017/08/08,7.0,13.8,10.4,8.9,83.6,93.4,nan,nan,nan,nan
2017/08/09,11.2,18.1,14.7,13.4,87.7,56.4,nan,nan,nan,nan
2017/08/10,11.3,17.5,14.4,13.6,84.7,65.3,nan,nan,nan,307
2017/08/11,10.1,17.2,13.6,11.9,85.8,79.0,nan,nan,nan,107
2017/08/12,6.7,10.3,8.5,7.9,86.4,88.8,nan,nan,nan,nan
2017/08/13,4.7,9.3,7.0,6.8,86.6,91.0,nan,nan,nan,nan
2017/08/14,1.9,5.6,3.7,3.6,86.9,100.0,nan,nan,nan,nan
2017/08/15,2.3,4.4,3.3,3.1,86.4,99.7,nan,nan,nan,nan
2017/08/16,3.6,5.7,4.6,4.5,86.2,100.0,nan,nan,nan,nan
2017/08/17,2.7,6.4,4.5,4.2,87.2,100.0,nan,nan,nan,nan
2017/08/18,2.5,3.4,2.9,3.0,86.9,100.0,nan,nan,nan,163
2017/08/19,2.5,3.1,2.8,2.8,87.4,100.0,nan,nan,nan,nan
2017/08/20,2.7,4.5,3.6,3.2,87.4,100.0,nan,nan,nan,nan
2017/08/21,4.3,7.4,5.9,6.1,86.9,100.0,nan,nan,nan,nan
2017/08/22,6.4,7.5,7.0,7.2,87.0,100.0,nan,nan,nan,nan
2017/08/23,2.0,6.9,4.5,3.3,87.2,99.4,nan,nan,nan,121
2017/08/24,2.9,3.5,3.2,3.1,87.2,99.8,nan,nan,nan,nan
2017/08/25,2.8,4.5,3.6,3.5,86.8,100.0,nan,nan,nan,nan
2017/08/26,2.2,4.8,3.5,3.7,86.9,99.8,nan,nan,nan,nan
2017/08/27,1.9,3.8,2.8,2.5,87.7,99.9,nan,nan,nan,153
2017/08/28,2.3,4.8,3.6,3.2,88.2,99.1,nan,nan,nan,nan
2017/08/29,3.8,11.3,7.5,5.6,86.5,92.7,nan,nan,nan,nan
2017/08/30,4.8,12.2,8.4,8.7,74.1,86.7,nan,nan,nan,nan
2017/08/31,1.7,4.7,3.2,3.0,79.5,100.0,nan,nan,nan,nan
2017/09/01,3.4,4.7,4.0,4.1,86.5,100.0,nan,nan,nan,nan
2017/09/02,0.4,3.8,2.1,2.1,87.3,99.7,nan,nan,nan,nan
2017/09/03,0.3,4.8,2.6,2.1,68.1,84.9,nan,nan,nan,nan
2017/09/04,4.9,8.8,6.8,6.8,61.6,83.2,nan,nan,nan,nan
2017/09/05,8.9,14.9,11.9,10.8,66.6,91.3,nan,nan,nan,nan
2017/09/06,10.3,15.4,12.9,12.6,63.5,73.8,nan,nan,nan,nan
2017/09/07,3.0,10.3,6.7,5.8,65.8,98.3,nan,nan,nan,nan
2017/09/08,2.3,4.2,3.2,3.2,61.5,100.0,nan,nan,nan,nan
2017/09/09,2.0,4.3,3.1,3.2,60.1,100.0,nan,nan,nan,nan
2017/09/10,2.1,2.7,2.4,2.5,60.4,100.0,nan,nan,nan,nan
2017/09/11,1.1,2.6,1.9,1.6,59.9,99.9,nan,nan,nan,nan
2017/09/12,1.1,2.1,1.6,1.5,60.1,100.0,nan,nan,nan,nan
2017/09/13,0.7,2.3,1.5,1.5,60.4,100.0,nan,nan,nan,nan
2017/09/14,0.6,1.5,1.1,1.0,60.3,100.0,nan,nan,nan,nan
2017/09/15,0.0,1.3,0.7,0.7,60.3,100.0,nan,nan,nan,nan
2017/09/16,1.1,2.1,1.6,1.5,60.0,100.0,nan,nan,nan,159
2017/09/17,0.2,3.1,1.7,1.2,59.6,99.9,nan,nan,nan,nan
2017/09/18,0.7,3.6,2.1,1.7,59.6,99.4,nan,nan,nan,128
2017/09/19,0.9,7.2,4.0,2.1,59.9,98.2,nan,nan,nan,19
2017/09/20,5.2,9.7,7.5,7.0,61.1,68.7,nan,nan,nan,nan
2017/09/21,3.1,12.4,7.7,5.9,61.1,78.6,nan,nan,nan,80
2017/09/22,1.9,4.1,3.0,2.6,60.2,99.0,nan,nan,nan,nan
2017/09/23,4.0,4.8,4.4,4.5,60.0,100.0,nan,nan,nan,nan
2017/09/24,4.0,5.8,4.9,5.2,60.0,100.0,nan,nan,nan,nan
2017/09/25,0.2,4.4,2.3,2.3,60.2,96.9,nan,nan,nan,257
2017/09/26,3.2,6.8,5.0,4.4,60.5,97.5,nan,nan,nan,nan
2017/09/27,6.5,7.7,7.1,7.0,60.5,100.0,nan,nan,nan,nan
2017/09/28,2.2,7.1,4.7,4.7,60.3,100.0,nan,nan,nan,nan
2017/09/29,1.1,7.0,4.1,2.5,59.9,93.5,nan,nan,nan,nan
2017/09/30,-0.3,4.5,2.1,0.6,60.4,99.3,nan,nan,nan,nan
2017/10/01,-0.1,7.5,3.7,1.2,60.6,91.0,nan,nan,nan,nan
2017/10/02,0.8,7.5,4.2,2.6,61.0,64.5,nan,nan,nan,nan
2017/10/03,-0.2,3.0,1.4,0.6,60.7,90.9,nan,nan,nan,nan
2017/10/04,0.3,5.3,2.8,3.0,60.8,61.5,nan,nan,nan,nan
2017/10/05,-0.4,3.8,1.7,0.8,60.5,88.8,nan,nan,nan,nan
2017/10/06,-1.1,0.8,-0.2,-0.4,59.4,100.0,nan,nan,nan,nan
2017/10/07,-1.9,-0.1,-1.0,-1.1,59.7,100.0,nan,nan,nan,nan
2017/10/08,-0.7,0.9,0.1,-0.1,62.7,97.7,nan,nan,nan,nan
2017/10/09,-2.5,-0.4,-1.4,-1.6,86.2,100.0,nan,nan,nan,nan
2017/10/10,-4.3,-0.3,-2.3,-2.5,68.3,100.0,nan,nan,nan,34
2017/10/11,-4.0,-0.3,-2.1,-3.0,60.0,99.4,nan,nan,nan,16
2017/10/12,-4.4,-1.9,-3.2,-2.8,60.1,80.0,nan,nan,nan,31
2017/10/13,-6.0,-2.7,-4.4,-5.1,59.9,80.2,nan,nan,nan,nan
2017/10/14,-4.8,-1.4,-3.1,-2.8,78.0,100.0,nan,nan,nan,nan
2017/10/15,-3.0,-0.4,-1.7,-1.3,73.4,100.0,nan,nan,nan,nan
2017/10/16,-2.3,-1.1,-1.7,-2.0,59.8,100.0,nan,nan,nan,nan
2017/10/17,-4.3,-2.1,-3.2,-3.5,59.8,100.0,nan,nan,nan,nan
2017/10/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/10/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/11/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2017/12/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2018/01/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
